"","chr","start","end","Total.400","Total.1k","400-43252","400-AHA-1","400-CEH-32","400-CEH-38","400-CES-1","400-DAF-16","400-DPL-1","400-DUXL-1","400-DVE-1","400-F10B5.3","400-F37D6.2","400-F49E8.2","400-FKH-10","400-HLH-30","400-LIN-13","400-LIN-15B","400-LIN-39","400-LIR-3","400-LSY-2","400-MDL-1","400-MEP-1","400-NHR-102","400-NHR-11","400-NHR-237","400-NHR-25","400-NHR-28","400-NHR-48","400-NHR-6","400-NHR-76","400-NHR-77","400-PHA-4","400-RBR-2","400-SNPC-4","400-SPR-1","400-UNC-130","400-ZAG-1","400-ZFP-2","400-ZIP-2","400-ZK546.5","400-ZTF-7","400-NHR-10","400-PQM-1","400-C05D10.1","400-CEY-2","400-FOS-1","400-R02D3.7","400-UNC-62","400-F45C12.2","400-SKN-1","400-ZTF-11","400-EGL-27","400-NHR-116","400-UNC-39","400-R06F6.6","1k-43252","1k-AHA-1","1k-CEH-32","1k-CEH-38","1k-CES-1","1k-DAF-16","1k-DPL-1","1k-DUXL-1","1k-DVE-1","1k-F10B5.3","1k-F37D6.2","1k-F49E8.2","1k-FKH-10","1k-HLH-30","1k-LIN-13","1k-LIN-15B","1k-LIN-39","1k-LIR-3","1k-LSY-2","1k-MDL-1","1k-MEP-1","1k-NHR-102","1k-NHR-11","1k-NHR-237","1k-NHR-25","1k-NHR-28","1k-NHR-48","1k-NHR-6","1k-NHR-76","1k-NHR-77","1k-PHA-4","1k-RBR-2","1k-SNPC-4","1k-SPR-1","1k-UNC-130","1k-ZAG-1","1k-ZFP-2","1k-ZIP-2","1k-ZK546.5","1k-ZTF-7","1k-NHR-10","1k-PQM-1","1k-C05D10.1","1k-CEY-2","1k-FOS-1","1k-R02D3.7","1k-UNC-62","1k-F45C12.2","1k-SKN-1","1k-ZTF-11","1k-EGL-27","1k-NHR-116","1k-UNC-39","1k-R06F6.6"
"3771","chrX",14788775,14788932,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3772","chrX",14790268,14790846,26,34,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,2,1,NA,NA,NA,2,3,1,2,NA,NA,2,2,2,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,2,NA,NA,NA,NA,2,1,NA,NA,NA,2,3,1,2,NA,NA,2,3,2,NA,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"3773","chrX",14790268,14790846,26,34,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,2,1,NA,NA,NA,2,3,1,2,NA,NA,2,2,2,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,2,NA,NA,NA,NA,2,1,NA,NA,NA,2,3,1,2,NA,NA,2,3,2,NA,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"3774","chrX",14790268,14790846,26,34,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,2,1,NA,NA,NA,2,3,1,2,NA,NA,2,2,2,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,2,NA,NA,NA,NA,2,1,NA,NA,NA,2,3,1,2,NA,NA,2,3,2,NA,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"3775","chrX",14790268,14790846,26,34,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,2,1,NA,NA,NA,2,3,1,2,NA,NA,2,2,2,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,2,NA,NA,NA,NA,2,1,NA,NA,NA,2,3,1,2,NA,NA,2,3,2,NA,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"3776","chrX",14804714,14805130,22,22,NA,NA,NA,NA,NA,3,NA,1,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,1,1,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,1,1,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3777","chrX",14808777,14809193,5,5,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3778","chrX",14810735,14811151,22,22,NA,NA,NA,1,NA,1,1,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,2,2,1,1,1,NA,NA,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,2,2,1,1,1,NA,NA,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3779","chrX",14818707,14819286,51,52,1,1,1,1,NA,3,1,1,1,1,1,NA,1,1,1,1,1,1,3,2,2,2,1,1,1,2,2,1,1,2,NA,1,NA,2,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,3,1,1,1,1,1,NA,1,1,1,1,1,1,3,2,2,2,1,1,1,2,2,1,1,2,NA,1,NA,2,1,1,1,1,1,1,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA
"3780","chrX",14824674,14825090,17,17,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,1,2,1,NA,1,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,1,2,1,NA,1,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3781","chrX",14841084,14841456,31,31,1,NA,1,NA,1,2,1,NA,1,NA,1,NA,1,1,1,NA,NA,NA,2,2,1,NA,1,NA,1,1,1,1,NA,1,1,1,NA,1,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,1,2,1,NA,1,NA,1,NA,1,1,1,NA,NA,NA,2,2,1,NA,1,NA,1,1,1,1,NA,1,1,1,NA,1,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA
"3782","chrX",14853869,14854180,25,25,NA,NA,NA,NA,NA,2,1,1,NA,NA,1,NA,1,1,1,NA,NA,NA,1,1,NA,1,1,NA,1,1,1,1,NA,1,1,1,NA,1,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,1,NA,1,1,1,NA,NA,NA,1,1,NA,1,1,NA,1,1,1,1,NA,1,1,1,NA,1,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"3783","chrX",14946647,14947063,4,17,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,2,1,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"3784","chrX",14975746,14975910,16,16,1,NA,NA,NA,NA,2,1,NA,1,NA,NA,NA,1,1,1,NA,NA,NA,2,1,1,NA,1,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1,NA,1,NA,NA,NA,1,1,1,NA,NA,NA,2,1,1,NA,1,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3785","chrX",14983282,14983698,20,20,NA,NA,NA,1,NA,2,1,NA,1,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,1,NA,1,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3786","chrX",15040791,15041047,31,31,NA,1,NA,1,NA,3,1,1,1,NA,1,NA,1,1,1,NA,NA,NA,2,2,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,3,1,1,1,NA,1,NA,1,1,1,NA,NA,NA,2,2,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"3787","chrX",15079406,15079655,8,8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"3788","chrX",15173616,15173794,26,26,NA,NA,NA,NA,NA,2,1,1,1,1,1,NA,1,1,1,NA,NA,NA,1,1,1,1,1,NA,NA,1,1,1,NA,1,NA,1,1,1,NA,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,NA,1,1,1,NA,NA,NA,1,1,1,1,1,NA,NA,1,1,1,NA,1,NA,1,1,1,NA,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3789","chrX",15181568,15181715,28,28,1,NA,1,NA,NA,2,1,1,1,1,1,NA,1,1,1,NA,NA,NA,2,1,1,1,1,NA,1,1,1,1,NA,1,NA,1,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,2,1,1,1,1,1,NA,1,1,1,NA,NA,NA,2,1,1,1,1,NA,1,1,1,1,NA,1,NA,1,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3790","chrX",15189149,15189565,13,13,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,2,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,2,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"3791","chrX",15200850,15201070,28,28,NA,NA,NA,NA,NA,3,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,1,NA,1,NA,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,1,NA,1,NA,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"3792","chrX",15222085,15222215,12,12,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"3793","chrX",15274219,15274333,15,17,NA,1,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"3794","chrX",15275292,15275715,30,32,1,1,NA,NA,NA,2,1,NA,1,NA,1,NA,1,1,1,NA,NA,1,2,2,1,1,1,1,1,1,1,1,NA,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2,1,NA,1,1,1,NA,1,1,1,NA,NA,1,2,2,1,1,1,1,1,1,1,1,NA,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"3795","chrX",15276776,15277192,22,22,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,1,3,1,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,1,3,1,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"3796","chrX",15297302,15297718,21,21,NA,NA,NA,NA,NA,3,1,1,1,1,NA,1,NA,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,1,NA,1,NA,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3797","chrX",15338256,15338496,2,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3798","chrX",15340395,15340599,3,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,1,1,1,1,1,NA,1,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"3799","chrX",15342032,15342448,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3800","chrX",15345686,15346102,10,12,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3801","chrX",15353793,15354415,36,38,1,1,1,NA,NA,4,1,1,1,1,1,NA,1,1,NA,NA,NA,1,2,2,1,1,1,1,1,1,1,1,1,1,NA,2,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,4,1,1,1,1,1,NA,1,1,NA,NA,NA,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"3802","chrX",15355630,15355829,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3803","chrX",15365270,15365568,18,19,NA,1,NA,NA,NA,1,NA,1,1,NA,1,NA,1,1,1,NA,NA,NA,2,2,1,NA,1,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,1,NA,1,NA,1,1,1,NA,NA,NA,2,2,1,NA,1,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3804","chrX",15365869,15366135,11,12,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"3805","chrX",15376582,15376998,11,11,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3806","chrX",15380711,15381127,2,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3807","chrX",15385919,15386335,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3808","chrX",15492882,15493037,29,29,NA,1,NA,1,1,2,1,1,1,NA,1,NA,1,1,1,NA,NA,1,2,2,1,1,1,NA,1,1,1,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,2,1,1,1,NA,1,NA,1,1,1,NA,NA,1,2,2,1,1,1,NA,1,1,1,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3809","chrX",15493757,15493967,3,10,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3810","chrX",15535446,15535578,14,14,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,2,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,2,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"3811","chrX",15568440,15568558,16,17,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
